id_paiement,id_commande,date_paiement,montant_paye,mode_paiement,statut_paiement
7485,7485,2023-08-03,744.41,PayPal,accepté
7486,7486,2021-05-14,1448.48,PayPal,refusé
7487,7487,2023-11-21,1987.89,Virement,accepté
7488,7488,2020-09-29,423.53,Virement,refusé
7489,7489,2022-12-25,1703.79,Carte,accepté
7490,7490,2025-03-18,600.2,PayPal,accepté
7491,7491,2025-08-08,1296.04,Virement,accepté
7492,7492,2019-09-28,1682.86,Carte,accepté
7493,7493,2025-04-04,190.44,PayPal,refusé
7494,7494,2019-07-18,1177.27,Virement,refusé
7495,7495,2024-01-05,276.61,PayPal,refusé
7496,7496,2024-04-27,1534.37,Virement,refusé
7497,7497,2023-02-25,355.03,Carte,accepté
7498,7498,2019-01-13,171.92,PayPal,refusé
7499,7499,2022-11-06,229.95,Carte,refusé
7500,7500,2023-02-26,66.52,Carte,accepté
7501,7501,2025-05-06,1388.29,PayPal,accepté
7502,7502,2019-03-24,217.58,Virement,refusé
7503,7503,2020-03-18,809.34,PayPal,accepté
7504,7504,2020-10-09,829.76,Virement,accepté
7505,7505,2020-07-17,1655.0,PayPal,refusé
7506,7506,2022-05-22,1974.34,PayPal,accepté
7507,7507,2019-12-28,1271.89,PayPal,refusé
7508,7508,2025-08-27,1913.61,Carte,refusé
7509,7509,2025-04-22,942.24,PayPal,accepté
7510,7510,2019-01-28,528.33,PayPal,accepté
7511,7511,2019-07-21,151.13,PayPal,refusé
7512,7512,2023-08-15,672.27,Carte,refusé
7513,7513,2022-07-02,1217.42,Virement,refusé
7514,7514,2021-09-11,313.59,Carte,refusé
7515,7515,2025-10-19,1034.71,Virement,refusé
7516,7516,2024-08-06,1757.57,Carte,refusé
7517,7517,2024-02-06,601.32,Carte,refusé
7518,7518,2019-05-11,1995.7,PayPal,accepté
7519,7519,2024-07-02,209.38,PayPal,accepté
7520,7520,2024-11-03,1470.83,Carte,refusé
7521,7521,2021-04-02,810.08,PayPal,refusé
7522,7522,2021-03-29,149.79,Virement,refusé
7523,7523,2023-07-25,1893.42,Carte,refusé
7524,7524,2019-09-19,613.62,Carte,accepté
7525,7525,2021-04-18,1699.46,Virement,refusé
7526,7526,2024-04-22,1695.22,Virement,refusé
7527,7527,2022-09-16,1782.03,Virement,refusé
7528,7528,2021-08-16,1038.62,PayPal,refusé
7529,7529,2023-01-20,1749.25,Carte,accepté
7530,7530,2020-09-16,462.44,Virement,refusé
7531,7531,2020-01-06,814.1,Virement,refusé
7532,7532,2023-01-16,1549.02,PayPal,accepté
7533,7533,2022-03-20,413.31,PayPal,refusé
7534,7534,2023-01-20,1252.79,PayPal,refusé
7535,7535,2021-01-11,494.96,Virement,refusé
7536,7536,2020-03-07,1946.93,PayPal,refusé
7537,7537,2024-10-09,891.79,Virement,accepté
7538,7538,2025-10-17,167.88,PayPal,accepté
7539,7539,2025-02-02,1372.51,Carte,accepté
7540,7540,2024-02-29,1094.33,Virement,accepté
7541,7541,2025-07-23,963.41,PayPal,accepté
7542,7542,2020-06-22,639.13,Virement,refusé
7543,7543,2019-03-11,700.15,Virement,accepté
7544,7544,2019-07-27,1873.2,Virement,accepté
7545,7545,2024-07-07,444.9,Carte,accepté
7546,7546,2024-08-29,802.82,Virement,accepté
7547,7547,2022-11-14,67.35,Carte,accepté
7548,7548,2022-02-12,1905.54,Virement,refusé
7549,7549,2024-05-04,1913.78,PayPal,accepté
7550,7550,2024-02-29,1365.2,Virement,refusé
7551,7551,2024-05-22,1747.33,Virement,refusé
7552,7552,2024-11-11,1129.83,Virement,refusé
7553,7553,2019-08-21,503.13,Virement,accepté
7554,7554,2025-10-23,1769.83,Carte,accepté
7555,7555,2023-07-17,1472.66,Carte,refusé
7556,7556,2022-12-31,1090.34,Virement,refusé
7557,7557,2025-09-23,511.29,Carte,refusé
7558,7558,2019-08-25,1431.8,Virement,refusé
7559,7559,2021-10-07,568.77,PayPal,accepté
7560,7560,2023-12-03,478.92,PayPal,refusé
7561,7561,2019-06-03,667.01,Carte,refusé
7562,7562,2024-12-02,1034.47,Carte,refusé
7563,7563,2024-09-08,1607.27,Virement,accepté
7564,7564,2021-09-15,546.79,Carte,accepté
7565,7565,2024-03-19,1880.78,Carte,refusé
7566,7566,2021-04-03,311.31,PayPal,refusé
7567,7567,2022-01-18,1589.09,Virement,accepté
7568,7568,2024-04-17,1855.77,Carte,refusé
7569,7569,2020-12-31,187.47,Carte,accepté
7570,7570,2020-07-10,629.7,Virement,refusé
7571,7571,2020-03-29,1628.21,PayPal,refusé
7572,7572,2020-10-10,1399.03,Carte,accepté
7573,7573,2020-09-30,1374.03,Carte,refusé
7574,7574,2023-12-18,856.59,PayPal,accepté
7575,7575,2025-06-20,1723.08,Virement,refusé
7576,7576,2020-10-18,223.26,Virement,accepté
7577,7577,2021-10-24,89.97,Carte,refusé
7578,7578,2025-10-13,1309.75,Carte,refusé
7579,7579,2020-03-09,1225.01,PayPal,refusé
7580,7580,2019-06-05,625.56,Virement,accepté
7581,7581,2020-01-12,752.86,PayPal,refusé
7582,7582,2019-09-26,97.61,Virement,accepté
7583,7583,2024-06-23,1781.51,PayPal,accepté
7584,7584,2024-05-03,1197.63,Carte,accepté
7585,7585,2019-02-01,698.02,PayPal,accepté
7586,7586,2022-10-13,1436.58,Virement,accepté
7587,7587,2024-05-26,457.56,PayPal,accepté
7588,7588,2019-06-23,1769.98,Carte,accepté
7589,7589,2020-05-09,356.57,Virement,accepté
7590,7590,2021-01-05,1106.12,Virement,accepté
7591,7591,2023-02-20,1674.87,Virement,refusé
7592,7592,2023-08-08,1744.05,Virement,accepté
7593,7593,2022-11-07,949.59,Carte,refusé
7594,7594,2021-03-16,400.69,PayPal,accepté
7595,7595,2019-06-07,1363.28,Carte,accepté
7596,7596,2024-01-08,1353.89,PayPal,refusé
7597,7597,2025-11-15,1281.99,PayPal,refusé
7598,7598,2022-07-13,1238.04,Virement,refusé
7599,7599,2023-09-01,744.42,PayPal,accepté
7600,7600,2022-10-17,1250.21,PayPal,accepté
7601,7601,2022-03-25,434.81,PayPal,refusé
7602,7602,2025-11-14,1959.07,PayPal,refusé
7603,7603,2023-12-26,1682.18,PayPal,refusé
7604,7604,2023-06-13,1978.2,Virement,accepté
7605,7605,2025-03-08,1520.9,Virement,accepté
7606,7606,2023-08-03,1645.16,Carte,accepté
7607,7607,2021-10-13,931.26,Virement,accepté
7608,7608,2019-09-23,1344.09,PayPal,refusé
7609,7609,2022-09-24,67.77,Carte,accepté
7610,7610,2025-02-23,1549.38,Carte,accepté
7611,7611,2021-08-08,871.05,Virement,refusé
7612,7612,2023-12-02,30.67,PayPal,refusé
7613,7613,2020-05-14,1484.96,Carte,accepté
7614,7614,2025-09-04,1457.92,PayPal,accepté
7615,7615,2021-08-01,1649.07,Carte,refusé
7616,7616,2024-11-04,401.21,Carte,accepté
7617,7617,2025-01-12,1974.89,PayPal,refusé
7618,7618,2021-11-28,640.26,PayPal,accepté
7619,7619,2023-08-30,1133.63,Carte,accepté
7620,7620,2024-09-19,1869.5,Virement,accepté
7621,7621,2021-12-25,689.58,Carte,refusé
7622,7622,2025-10-04,600.8,Virement,accepté
7623,7623,2022-09-03,1187.2,Carte,refusé
7624,7624,2021-08-10,1226.33,Virement,refusé
7625,7625,2020-04-15,1154.67,Carte,refusé
7626,7626,2025-10-03,1583.27,Carte,accepté
7627,7627,2025-05-12,1077.73,Virement,accepté
7628,7628,2019-04-07,1402.57,PayPal,refusé
7629,7629,2020-03-30,1739.07,Carte,accepté
7630,7630,2021-05-23,32.78,Virement,accepté
7631,7631,2019-07-29,1834.86,Virement,refusé
7632,7632,2022-05-03,1030.2,Carte,accepté
7633,7633,2020-10-09,1946.71,PayPal,refusé
7634,7634,2024-09-09,651.42,PayPal,refusé
7635,7635,2025-11-14,35.93,Virement,accepté
7636,7636,2019-05-22,1781.13,Carte,accepté
7637,7637,2024-05-25,625.5,Virement,accepté
7638,7638,2020-11-19,1095.77,PayPal,refusé
7639,7639,2025-08-26,638.43,Carte,refusé
7640,7640,2020-09-05,1468.58,Virement,refusé
7641,7641,2024-07-11,1584.75,Virement,accepté
7642,7642,2019-01-28,236.6,Virement,accepté
7643,7643,2025-01-12,1068.02,Carte,accepté
7644,7644,2025-08-17,1614.4,Carte,accepté
7645,7645,2022-11-17,347.98,PayPal,accepté
7646,7646,2023-11-13,1132.71,Carte,accepté
7647,7647,2022-07-16,316.15,Carte,accepté
7648,7648,2019-12-03,1835.1,Carte,accepté
7649,7649,2022-11-30,553.81,PayPal,accepté
7650,7650,2020-02-27,50.47,Virement,accepté
7651,7651,2022-03-17,345.89,PayPal,refusé
7652,7652,2024-09-04,279.24,Carte,refusé
7653,7653,2020-07-24,201.41,Carte,refusé
7654,7654,2023-06-06,1246.33,PayPal,refusé
7655,7655,2024-01-23,1863.59,Virement,accepté
7656,7656,2020-02-28,1085.58,Carte,accepté
7657,7657,2023-08-02,1512.4,Carte,accepté
7658,7658,2019-06-03,1917.24,Carte,accepté
7659,7659,2023-09-03,150.75,PayPal,accepté
7660,7660,2023-11-10,1690.52,Carte,refusé
7661,7661,2020-07-06,302.81,Virement,accepté
7662,7662,2025-06-06,251.86,Virement,refusé
7663,7663,2022-03-07,216.78,Virement,refusé
7664,7664,2019-03-16,1377.73,Virement,refusé
7665,7665,2022-02-02,645.03,PayPal,refusé
7666,7666,2020-05-08,35.34,Carte,accepté
7667,7667,2024-02-13,736.1,Virement,refusé
7668,7668,2020-04-10,1964.4,Carte,refusé
7669,7669,2021-10-07,1298.77,Virement,accepté
7670,7670,2021-04-03,89.01,Virement,accepté
7671,7671,2020-11-22,931.83,Carte,refusé
7672,7672,2021-10-17,1926.34,Virement,accepté
7673,7673,2023-02-12,468.42,Carte,refusé
7674,7674,2022-09-06,901.63,Carte,accepté
7675,7675,2024-01-30,531.46,Carte,accepté
7676,7676,2024-03-20,726.36,Virement,accepté
7677,7677,2023-02-22,1878.87,Virement,refusé
7678,7678,2021-05-28,142.86,PayPal,accepté
7679,7679,2025-05-12,1540.13,Carte,refusé
7680,7680,2023-09-03,74.41,Virement,refusé
7681,7681,2020-09-29,807.09,Virement,refusé
7682,7682,2022-01-08,1629.81,Virement,accepté
7683,7683,2021-03-05,303.46,Virement,accepté
7684,7684,2024-03-05,194.36,Virement,accepté
7685,7685,2019-03-10,366.46,PayPal,refusé
7686,7686,2019-08-27,1527.15,Carte,accepté
7687,7687,2020-09-05,521.67,Virement,refusé
7688,7688,2020-11-07,205.26,Carte,refusé
7689,7689,2023-06-04,219.8,Carte,accepté
7690,7690,2020-04-23,875.06,PayPal,accepté
7691,7691,2021-08-24,751.3,Virement,accepté
7692,7692,2021-02-13,1705.76,Carte,accepté
7693,7693,2019-06-06,1035.27,Virement,refusé
7694,7694,2022-12-20,963.77,Virement,refusé
7695,7695,2023-11-26,1287.54,Virement,refusé
7696,7696,2022-05-23,119.05,PayPal,refusé
7697,7697,2021-10-27,661.07,Virement,accepté
7698,7698,2023-10-31,108.19,PayPal,refusé
7699,7699,2023-02-03,1492.37,Virement,accepté
7700,7700,2021-02-08,1119.93,Carte,accepté
7701,7701,2024-06-07,1632.64,PayPal,refusé
7702,7702,2020-06-22,1941.21,Virement,refusé
7703,7703,2022-05-19,1914.05,Virement,accepté
7704,7704,2021-09-24,889.81,Virement,refusé
7705,7705,2023-05-03,1189.31,Virement,accepté
7706,7706,2024-12-06,1259.27,Virement,accepté
7707,7707,2023-08-30,457.91,Virement,refusé
7708,7708,2020-04-16,709.2,Carte,accepté
7709,7709,2022-12-23,564.15,PayPal,refusé
7710,7710,2023-12-08,1470.32,PayPal,accepté
7711,7711,2019-10-15,1703.55,Carte,accepté
7712,7712,2022-10-10,1703.13,PayPal,refusé
7713,7713,2020-09-24,798.27,Virement,refusé
7714,7714,2020-03-03,165.16,Virement,accepté
7715,7715,2022-11-05,93.88,Virement,refusé
7716,7716,2019-03-22,803.2,PayPal,refusé
7717,7717,2025-07-23,1304.8,PayPal,refusé
7718,7718,2025-09-15,1596.18,Carte,accepté
7719,7719,2020-12-18,696.71,PayPal,refusé
7720,7720,2025-09-11,1316.11,Carte,refusé
7721,7721,2023-03-26,982.24,Carte,refusé
7722,7722,2023-06-07,69.19,PayPal,accepté
7723,7723,2021-02-17,1990.22,PayPal,accepté
7724,7724,2021-09-17,167.92,PayPal,accepté
7725,7725,2025-10-19,1240.51,PayPal,refusé
7726,7726,2021-04-14,75.61,Virement,accepté
7727,7727,2019-07-08,166.07,PayPal,refusé
7728,7728,2021-03-18,1765.59,Virement,accepté
7729,7729,2024-06-02,955.34,PayPal,accepté
7730,7730,2023-06-28,1638.25,Virement,refusé
7731,7731,2020-04-25,815.84,Virement,accepté
7732,7732,2021-06-08,1363.85,Virement,accepté
7733,7733,2020-01-17,655.12,PayPal,refusé
7734,7734,2020-01-17,705.88,Carte,refusé
7735,7735,2019-06-03,1305.84,Virement,accepté
7736,7736,2025-10-22,451.01,PayPal,refusé
7737,7737,2023-03-24,580.25,Virement,accepté
7738,7738,2020-03-15,1165.9,Virement,accepté
7739,7739,2023-07-07,959.46,Virement,refusé
7740,7740,2023-08-09,450.91,PayPal,refusé
7741,7741,2022-10-02,1694.51,Virement,accepté
7742,7742,2025-02-21,509.61,Virement,accepté
7743,7743,2022-05-04,633.69,Virement,accepté
7744,7744,2025-04-13,1566.68,Carte,accepté
7745,7745,2025-11-10,1121.93,Carte,accepté
7746,7746,2019-04-08,682.13,Virement,accepté
7747,7747,2023-11-30,731.12,Virement,refusé
7748,7748,2019-10-14,1507.46,Virement,accepté
7749,7749,2020-08-23,183.82,PayPal,accepté
7750,7750,2021-02-12,1848.26,Carte,accepté
7751,7751,2022-04-20,1886.08,PayPal,refusé
7752,7752,2025-09-20,99.13,PayPal,accepté
7753,7753,2024-12-12,1856.5,Virement,refusé
7754,7754,2022-11-04,1925.09,Virement,refusé
7755,7755,2020-01-07,1945.5,Virement,accepté
7756,7756,2020-01-16,873.98,Virement,accepté
7757,7757,2025-11-27,1753.68,Virement,accepté
7758,7758,2022-02-11,561.06,Virement,accepté
7759,7759,2021-05-21,843.24,Virement,accepté
7760,7760,2022-06-21,1511.49,Carte,refusé
7761,7761,2025-12-13,1452.38,PayPal,accepté
7762,7762,2020-11-20,574.63,Carte,accepté
7763,7763,2019-05-12,1299.95,Virement,accepté
7764,7764,2019-03-06,96.23,Virement,accepté
7765,7765,2024-08-31,170.22,Carte,refusé
7766,7766,2021-05-04,281.59,Carte,accepté
7767,7767,2023-05-27,1811.1,Carte,accepté
7768,7768,2026-01-01,361.87,Carte,accepté
7769,7769,2022-05-14,25.72,Carte,refusé
7770,7770,2024-05-24,228.71,Carte,refusé
7771,7771,2021-11-23,1311.33,Carte,accepté
7772,7772,2019-01-24,1923.32,PayPal,refusé
7773,7773,2020-06-01,839.25,Virement,refusé
7774,7774,2020-02-10,707.82,PayPal,accepté
7775,7775,2024-08-06,418.01,Virement,accepté
7776,7776,2022-02-02,320.83,PayPal,accepté
7777,7777,2021-10-08,1847.18,PayPal,refusé
7778,7778,2023-07-20,1987.2,Carte,accepté
7779,7779,2022-04-22,176.11,Virement,refusé
7780,7780,2020-10-06,152.58,PayPal,accepté
7781,7781,2019-07-07,814.63,Virement,accepté
7782,7782,2019-12-09,295.21,Carte,refusé
7783,7783,2021-12-01,1227.78,PayPal,accepté
7784,7784,2023-01-29,600.65,PayPal,refusé
7785,7785,2022-07-27,1198.5,PayPal,refusé
7786,7786,2021-12-14,637.97,PayPal,refusé
7787,7787,2023-02-09,1898.27,Carte,accepté
7788,7788,2020-05-08,1738.36,Carte,accepté
7789,7789,2022-07-11,852.76,Carte,accepté
7790,7790,2023-03-08,328.28,Carte,refusé
7791,7791,2020-03-03,673.2,PayPal,accepté
7792,7792,2021-07-17,87.87,Virement,accepté
7793,7793,2019-07-21,1642.8,PayPal,refusé
7794,7794,2020-03-01,26.15,Virement,accepté
7795,7795,2023-10-18,1578.94,PayPal,refusé
7796,7796,2025-05-10,362.21,Carte,accepté
7797,7797,2019-07-06,532.3,PayPal,accepté
7798,7798,2021-01-22,1742.15,Virement,accepté
7799,7799,2020-10-15,157.52,Carte,accepté
7800,7800,2023-12-23,475.89,PayPal,accepté
7801,7801,2019-05-17,1719.81,Carte,refusé
7802,7802,2025-02-19,1072.78,PayPal,refusé
7803,7803,2025-12-31,692.77,Carte,accepté
7804,7804,2021-09-01,927.97,PayPal,accepté
7805,7805,2022-04-14,1156.18,Carte,accepté
7806,7806,2022-12-29,1575.3,PayPal,refusé
7807,7807,2021-07-29,951.6,PayPal,refusé
7808,7808,2019-01-18,468.19,Virement,accepté
7809,7809,2021-09-20,1904.47,PayPal,refusé
7810,7810,2024-05-18,1485.85,Virement,refusé
7811,7811,2023-05-11,706.52,Carte,accepté
7812,7812,2020-01-01,1972.46,PayPal,refusé
7813,7813,2020-07-21,707.57,Virement,accepté
7814,7814,2019-03-24,379.32,Virement,refusé
7815,7815,2025-07-31,1353.63,Carte,accepté
7816,7816,2024-09-18,246.08,Virement,accepté
7817,7817,2019-04-23,1915.42,Carte,accepté
7818,7818,2019-01-08,973.17,Carte,accepté
7819,7819,2023-06-13,970.06,PayPal,accepté
7820,7820,2021-07-02,626.5,PayPal,refusé
7821,7821,2019-07-10,891.37,PayPal,refusé
7822,7822,2024-05-13,1819.48,Carte,accepté
7823,7823,2023-12-28,1428.18,Carte,refusé
7824,7824,2019-09-09,1422.91,Virement,accepté
7825,7825,2025-10-06,294.06,PayPal,refusé
7826,7826,2019-03-28,396.81,Carte,refusé
7827,7827,2019-08-23,838.14,Carte,accepté
7828,7828,2025-08-21,1778.49,Carte,accepté
7829,7829,2022-11-24,130.65,Virement,accepté
7830,7830,2019-01-08,106.56,PayPal,refusé
7831,7831,2020-12-11,1398.8,Virement,refusé
7832,7832,2024-11-30,286.3,Carte,accepté
7833,7833,2021-04-18,1571.1,Carte,accepté
7834,7834,2022-09-29,835.57,Virement,accepté
7835,7835,2025-10-24,728.5,PayPal,refusé
7836,7836,2023-06-09,372.67,Virement,refusé
7837,7837,2023-04-29,515.73,PayPal,refusé
7838,7838,2021-11-10,1129.7,Virement,refusé
7839,7839,2020-05-23,1186.93,Carte,refusé
7840,7840,2025-03-21,197.18,Virement,refusé
7841,7841,2022-10-02,308.11,Virement,accepté
7842,7842,2025-02-05,213.45,Virement,accepté
7843,7843,2022-03-09,109.51,PayPal,refusé
7844,7844,2022-01-15,1052.05,PayPal,accepté
7845,7845,2023-11-25,79.15,Carte,accepté
7846,7846,2019-02-21,1235.62,Virement,accepté
7847,7847,2024-03-30,90.03,Carte,accepté
7848,7848,2022-04-23,1111.5,Carte,accepté
7849,7849,2025-04-25,1845.05,PayPal,accepté
7850,7850,2025-07-14,883.99,PayPal,refusé
7851,7851,2025-09-29,1042.87,Carte,refusé
7852,7852,2024-12-23,23.37,Carte,accepté
7853,7853,2022-04-18,169.97,Carte,refusé
7854,7854,2021-11-27,995.26,Virement,accepté
7855,7855,2021-05-07,637.04,PayPal,accepté
7856,7856,2025-10-15,524.07,Virement,accepté
7857,7857,2020-01-15,1530.74,Virement,refusé
7858,7858,2023-11-21,687.16,Virement,accepté
7859,7859,2020-06-23,1990.68,Carte,refusé
7860,7860,2019-04-14,1335.01,PayPal,accepté
7861,7861,2025-02-24,1311.43,PayPal,accepté
7862,7862,2023-03-30,1598.22,PayPal,refusé
7863,7863,2023-03-17,284.57,PayPal,refusé
7864,7864,2022-07-08,832.45,Carte,refusé
7865,7865,2023-01-28,1917.09,PayPal,refusé
7866,7866,2022-12-08,749.95,Virement,accepté
7867,7867,2023-08-17,524.67,PayPal,accepté
7868,7868,2020-10-12,405.88,Virement,refusé
7869,7869,2024-08-11,1513.1,Virement,refusé
7870,7870,2021-09-01,174.04,PayPal,refusé
7871,7871,2022-07-17,1501.5,Virement,accepté
7872,7872,2023-02-17,1038.4,Carte,accepté
7873,7873,2022-11-20,400.32,Virement,accepté
7874,7874,2020-01-18,1768.42,Carte,refusé
7875,7875,2021-11-25,1207.9,Virement,refusé
7876,7876,2024-12-12,1115.74,Carte,accepté
7877,7877,2023-12-26,113.94,Virement,accepté
7878,7878,2022-11-18,1439.95,Carte,accepté
7879,7879,2022-08-10,1727.5,PayPal,refusé
7880,7880,2025-05-31,794.97,Carte,refusé
7881,7881,2020-06-21,246.72,Virement,accepté
7882,7882,2021-08-10,97.98,Virement,accepté
7883,7883,2023-12-31,1144.18,PayPal,accepté
7884,7884,2021-10-19,175.99,Carte,refusé
7885,7885,2020-02-21,215.66,Carte,refusé
7886,7886,2023-12-31,1452.33,PayPal,refusé
7887,7887,2024-05-21,1954.78,Carte,accepté
7888,7888,2022-12-11,827.96,PayPal,accepté
7889,7889,2022-05-18,73.86,PayPal,accepté
7890,7890,2020-11-15,1877.16,PayPal,accepté
7891,7891,2025-12-25,819.47,Virement,accepté
7892,7892,2025-11-26,690.21,PayPal,accepté
7893,7893,2025-09-14,1524.54,Carte,accepté
7894,7894,2020-01-15,859.64,Carte,refusé
7895,7895,2025-02-11,347.36,Virement,refusé
7896,7896,2023-11-24,1974.99,Carte,accepté
7897,7897,2024-11-27,714.2,PayPal,refusé
7898,7898,2024-11-01,388.37,Virement,accepté
7899,7899,2024-03-01,1765.45,PayPal,accepté
7900,7900,2021-03-30,550.22,PayPal,accepté
7901,7901,2023-06-19,373.61,PayPal,accepté
7902,7902,2020-02-08,1132.56,Virement,refusé
7903,7903,2024-04-25,465.39,Carte,refusé
7904,7904,2021-06-25,747.93,Virement,refusé
7905,7905,2025-12-26,599.07,Carte,accepté
7906,7906,2021-01-20,1159.59,PayPal,accepté
7907,7907,2023-03-13,711.97,Virement,accepté
7908,7908,2024-10-23,1333.27,PayPal,refusé
7909,7909,2022-06-02,902.77,Virement,refusé
7910,7910,2025-08-03,1872.19,Carte,accepté
7911,7911,2024-11-04,604.32,Carte,accepté
7912,7912,2019-05-24,996.67,Carte,accepté
7913,7913,2024-12-20,1617.35,Virement,refusé
7914,7914,2024-03-11,803.27,Virement,accepté
7915,7915,2021-06-19,526.83,PayPal,refusé
7916,7916,2020-09-18,739.29,PayPal,accepté
7917,7917,2019-12-21,1117.72,PayPal,refusé
7918,7918,2023-03-04,31.35,PayPal,accepté
7919,7919,2024-04-18,1379.68,PayPal,refusé
7920,7920,2024-06-01,454.37,PayPal,accepté
7921,7921,2021-05-25,235.93,Carte,accepté
7922,7922,2021-11-05,605.61,Carte,accepté
7923,7923,2021-02-04,470.44,PayPal,refusé
7924,7924,2020-08-30,844.82,PayPal,refusé
7925,7925,2019-10-22,719.15,Virement,refusé
7926,7926,2021-05-24,1997.8,PayPal,accepté
7927,7927,2023-01-07,1454.96,PayPal,refusé
7928,7928,2022-01-12,143.17,PayPal,refusé
7929,7929,2024-03-30,83.33,PayPal,accepté
7930,7930,2020-05-01,1762.92,Virement,refusé
7931,7931,2022-03-21,1581.92,Virement,refusé
7932,7932,2022-10-11,440.95,Virement,refusé
7933,7933,2023-06-19,995.43,Carte,refusé
7934,7934,2019-02-09,751.15,Virement,accepté
7935,7935,2019-10-06,746.41,Virement,refusé
7936,7936,2022-03-31,185.26,PayPal,refusé
7937,7937,2024-11-23,555.71,Carte,accepté
7938,7938,2019-01-21,742.13,PayPal,accepté
7939,7939,2023-07-17,534.99,Carte,refusé
7940,7940,2023-07-10,1971.68,PayPal,refusé
7941,7941,2019-07-31,1700.81,PayPal,refusé
7942,7942,2025-01-19,720.89,Carte,accepté
7943,7943,2019-04-26,1652.93,Virement,refusé
7944,7944,2021-07-02,844.15,Carte,refusé
7945,7945,2023-04-30,1918.08,Virement,refusé
7946,7946,2019-07-29,1551.13,Carte,refusé
7947,7947,2025-05-21,1396.01,Virement,refusé
7948,7948,2020-02-05,1371.34,PayPal,accepté
7949,7949,2022-03-19,1271.23,PayPal,accepté
7950,7950,2020-07-20,242.45,PayPal,refusé
7951,7951,2024-10-29,25.79,Virement,refusé
7952,7952,2021-05-26,32.68,PayPal,accepté
7953,7953,2021-04-15,450.3,PayPal,accepté
7954,7954,2022-05-23,635.08,Virement,refusé
7955,7955,2022-05-01,862.58,Virement,accepté
7956,7956,2019-03-20,270.33,Virement,accepté
7957,7957,2024-05-13,446.27,Carte,refusé
7958,7958,2024-05-02,503.2,Virement,refusé
7959,7959,2025-12-15,1764.55,PayPal,accepté
7960,7960,2021-02-03,47.93,PayPal,refusé
7961,7961,2023-04-23,991.6,PayPal,refusé
7962,7962,2021-08-29,1031.51,Carte,refusé
7963,7963,2025-11-07,1638.85,Virement,refusé
7964,7964,2020-10-02,60.66,Virement,refusé
7965,7965,2024-05-21,1330.6,PayPal,accepté
7966,7966,2024-08-09,1109.43,PayPal,accepté
7967,7967,2023-12-20,433.14,Carte,accepté
7968,7968,2021-03-27,148.24,Virement,accepté
7969,7969,2024-03-26,412.37,PayPal,accepté
7970,7970,2023-02-07,1201.49,Carte,accepté
7971,7971,2022-03-08,1503.55,Carte,accepté
7972,7972,2021-12-17,544.64,Carte,refusé
7973,7973,2022-02-10,1550.58,PayPal,accepté
7974,7974,2025-08-18,369.57,Virement,accepté
7975,7975,2025-01-05,742.88,Virement,refusé
7976,7976,2022-06-04,942.33,PayPal,refusé
7977,7977,2022-01-16,610.67,Virement,refusé
7978,7978,2024-11-04,1176.36,PayPal,accepté
7979,7979,2023-02-26,1845.24,Carte,refusé
7980,7980,2021-12-17,1091.02,PayPal,accepté
7981,7981,2022-02-22,275.79,Carte,refusé
7982,7982,2021-11-19,797.67,Virement,accepté
7983,7983,2022-03-30,1465.46,Virement,refusé
7984,7984,2025-11-10,222.53,Virement,refusé
7985,7985,2024-06-27,600.86,Carte,accepté
7986,7986,2020-02-23,1823.58,Carte,accepté
7987,7987,2023-01-31,428.63,Carte,refusé
7988,7988,2019-11-04,1601.55,PayPal,accepté
7989,7989,2024-10-26,1103.76,PayPal,accepté
7990,7990,2019-10-02,1355.53,PayPal,refusé
7991,7991,2023-09-11,1474.25,Virement,refusé
7992,7992,2020-09-25,1688.79,Virement,accepté
7993,7993,2019-07-18,311.42,Carte,accepté
7994,7994,2019-04-17,1410.93,PayPal,refusé
7995,7995,2023-10-19,1422.84,Virement,refusé
7996,7996,2020-06-07,799.13,PayPal,accepté
7997,7997,2023-06-18,991.02,PayPal,accepté
7998,7998,2021-12-20,1107.72,Virement,refusé
7999,7999,2023-07-08,516.5,PayPal,refusé
8000,8000,2022-10-20,846.6,Carte,refusé
8001,8001,2022-07-05,1829.48,Carte,refusé
8002,8002,2019-03-20,1229.88,Carte,refusé
8003,8003,2019-05-10,1678.77,Carte,refusé
8004,8004,2024-04-03,1488.86,Carte,accepté
8005,8005,2024-09-07,374.75,Virement,refusé
8006,8006,2021-09-20,758.26,Virement,accepté
8007,8007,2020-10-03,587.56,Carte,refusé
8008,8008,2023-10-12,114.44,Carte,accepté
8009,8009,2021-02-15,1740.89,Virement,refusé
8010,8010,2021-06-01,1466.16,Carte,accepté
8011,8011,2019-12-31,1002.93,Virement,accepté
8012,8012,2020-04-03,893.77,Carte,refusé
8013,8013,2020-03-28,442.19,Virement,refusé
8014,8014,2021-09-07,158.74,PayPal,accepté
8015,8015,2023-11-17,1033.08,PayPal,refusé
8016,8016,2023-06-13,572.75,Virement,accepté
8017,8017,2022-12-02,1450.49,Virement,accepté
8018,8018,2020-08-01,113.92,Carte,refusé
8019,8019,2020-06-12,344.15,Virement,refusé
8020,8020,2022-08-19,1343.59,PayPal,accepté
8021,8021,2026-01-02,1858.36,Carte,refusé
8022,8022,2025-10-08,929.95,Virement,refusé
8023,8023,2022-07-13,940.9,Carte,refusé
8024,8024,2022-03-28,1154.83,Carte,refusé
8025,8025,2024-01-07,1245.46,PayPal,refusé
